benchmark_case_id,benchmark_name,benchmark_version,benchmark_revision,source_file,label_source,vulnerability_label,expected_result,ground_truth_granularity,request_method,input_source,endpoint,parameter,content_type,encoding_or_transform,context_or_category,authentication_required,stateful_prerequisite,current_framework_compatible,compatibility_class,evaluation_role,incompatibility_reason,required_adapter,adapter_changes_vulnerability_semantics,verifier_compatible,payload_support,candidate_representation_support,candidate_representation_gap,eligible_for_direct_external_execution,eligible_for_external_ranking,ranking_candidate_source,benchmark_identity_leakage_fields,sanitization_required,sanitized_candidate_id,sanitized_action_path,sanitized_parameter_name,retained_model_facing_fields,excluded_from_model_input_fields,exclusion_reason,audit_status,auditor_notes
BenchmarkTest01771,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest01771.java,expectedresults-1.2.csv,xss,non_vulnerable,case_level,GET_delegates_to_POST,no_external_input,/xss-03/BenchmarkTest01771,BenchmarkTest01771,text/html;charset=UTF-8,base64_transform,cwe-79,not_identified,not_identified,false,EXCLUDED,EXCLUDED,no_externally_controllable_input_source,,not_applicable,current_marker_control_likely_sufficient,current_marker_control,unnecessary,,false,false,not_eligible,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,,,,,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,no_externally_controllable_input_source,audited,helper returns a static safe value rather than request input
BenchmarkTest01772,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest01772.java,expectedresults-1.2.csv,xss,non_vulnerable,case_level,GET_delegates_to_POST,no_external_input,/xss-03/BenchmarkTest01772,BenchmarkTest01772,text/html;charset=UTF-8,none_identified,cwe-79,not_identified,not_identified,false,EXCLUDED,EXCLUDED,no_externally_controllable_input_source,,not_applicable,current_marker_control_likely_sufficient,current_marker_control,unnecessary,,false,false,not_eligible,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,,,,,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,no_externally_controllable_input_source,audited,helper returns a static safe value rather than request input
BenchmarkTest01773,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest01773.java,expectedresults-1.2.csv,xss,non_vulnerable,case_level,GET_delegates_to_POST,no_external_input,/xss-03/BenchmarkTest01773,BenchmarkTest01773,text/html;charset=UTF-8,none_identified,cwe-79,not_identified,not_identified,false,EXCLUDED,EXCLUDED,no_externally_controllable_input_source,,not_applicable,current_marker_control_likely_sufficient,current_marker_control,unnecessary,,false,false,not_eligible,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,,,,,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,no_externally_controllable_input_source,audited,helper returns a static safe value rather than request input
BenchmarkTest01774,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest01774.java,expectedresults-1.2.csv,xss,non_vulnerable,case_level,GET_delegates_to_POST,no_external_input,/xss-03/BenchmarkTest01774,BenchmarkTest01774,text/html;charset=UTF-8,none_identified,cwe-79,not_identified,not_identified,false,EXCLUDED,EXCLUDED,no_externally_controllable_input_source,,not_applicable,current_marker_control_likely_sufficient,current_marker_control,unnecessary,,false,false,not_eligible,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,,,,,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,no_externally_controllable_input_source,audited,helper returns a static safe value rather than request input
BenchmarkTest01775,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest01775.java,expectedresults-1.2.csv,xss,non_vulnerable,case_level,GET_delegates_to_POST,no_external_input,/xss-03/BenchmarkTest01775,BenchmarkTest01775,text/html;charset=UTF-8,none_identified,cwe-79,not_identified,not_identified,false,EXCLUDED,EXCLUDED,no_externally_controllable_input_source,,not_applicable,current_marker_control_likely_sufficient,current_marker_control,unnecessary,,false,false,not_eligible,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,,,,,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,no_externally_controllable_input_source,audited,helper returns a static safe value rather than request input
BenchmarkTest01776,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest01776.java,expectedresults-1.2.csv,xss,non_vulnerable,case_level,GET_delegates_to_POST,no_external_input,/xss-03/BenchmarkTest01776,BenchmarkTest01776,text/html;charset=UTF-8,none_identified,cwe-79,not_identified,not_identified,false,EXCLUDED,EXCLUDED,no_externally_controllable_input_source,,not_applicable,current_marker_control_likely_sufficient,current_marker_control,unnecessary,,false,false,not_eligible,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,,,,,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,no_externally_controllable_input_source,audited,helper returns a static safe value rather than request input
BenchmarkTest01777,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest01777.java,expectedresults-1.2.csv,xss,non_vulnerable,case_level,GET_delegates_to_POST,no_external_input,/xss-03/BenchmarkTest01777,BenchmarkTest01777,text/html;charset=UTF-8,none_identified,cwe-79,not_identified,not_identified,false,EXCLUDED,EXCLUDED,no_externally_controllable_input_source,,not_applicable,current_marker_control_likely_sufficient,current_marker_control,unnecessary,,false,false,not_eligible,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,,,,,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,no_externally_controllable_input_source,audited,helper returns a static safe value rather than request input
BenchmarkTest01790,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest01790.java,expectedresults-1.2.csv,xss,non_vulnerable,case_level,GET_delegates_to_POST,no_external_input,/xss-03/BenchmarkTest01790,BenchmarkTest01790,text/html;charset=UTF-8,html_encoding;string_escape_utils,cwe-79,not_identified,not_identified,false,EXCLUDED,EXCLUDED,no_externally_controllable_input_source,,not_applicable,current_marker_control_likely_sufficient,current_marker_control,unnecessary,,false,false,not_eligible,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,,,,,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,no_externally_controllable_input_source,audited,helper returns a static safe value rather than request input
BenchmarkTest01914,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest01914.java,expectedresults-1.2.csv,xss,non_vulnerable,case_level,GET_delegates_to_POST,header,/xss-03/BenchmarkTest01914,Referer,text/html;charset=UTF-8,url_decode,cwe-79,not_identified,not_identified,false,ADAPTER_SUPPORTED,FINAL_CONFIRMATORY_ELIGIBLE,current_candidate_transport_does_not_support_header,header_input,false,current_marker_control_likely_sufficient,current_marker_control,required_extension,input_source_header;header_name_transport,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000293,/external-v14/case-000293,header_000293,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,
BenchmarkTest01915,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest01915.java,expectedresults-1.2.csv,xss,non_vulnerable,case_level,GET_delegates_to_POST,header,/xss-03/BenchmarkTest01915,Referer,text/html;charset=UTF-8,url_decode,cwe-79,not_identified,not_identified,false,ADAPTER_SUPPORTED,FINAL_CONFIRMATORY_ELIGIBLE,current_candidate_transport_does_not_support_header,header_input,false,current_marker_control_likely_sufficient,current_marker_control,required_extension,input_source_header;header_name_transport,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000294,/external-v14/case-000294,header_000294,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,
BenchmarkTest01916,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest01916.java,expectedresults-1.2.csv,xss,vulnerable,case_level,GET_delegates_to_POST,header,/xss-03/BenchmarkTest01916,Referer,text/html;charset=UTF-8,url_decode,cwe-79,not_identified,not_identified,false,ADAPTER_SUPPORTED,FINAL_CONFIRMATORY_ELIGIBLE,current_candidate_transport_does_not_support_header,header_input,false,current_marker_control_likely_sufficient,current_marker_control,required_extension,input_source_header;header_name_transport,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000295,/external-v14/case-000295,header_000295,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,
BenchmarkTest01917,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest01917.java,expectedresults-1.2.csv,xss,non_vulnerable,case_level,GET_delegates_to_POST,header,/xss-03/BenchmarkTest01917,Referer,text/html;charset=UTF-8,url_decode;html_encoding,cwe-79,not_identified,not_identified,false,ADAPTER_SUPPORTED,FINAL_CONFIRMATORY_ELIGIBLE,current_candidate_transport_does_not_support_header,header_input,false,current_marker_control_likely_sufficient,current_marker_control,required_extension,input_source_header;header_name_transport,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000296,/external-v14/case-000296,header_000296,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,
BenchmarkTest01918,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest01918.java,expectedresults-1.2.csv,xss,non_vulnerable,case_level,GET_delegates_to_POST,header,/xss-03/BenchmarkTest01918,Referer,text/html;charset=UTF-8,url_decode,cwe-79,not_identified,not_identified,false,ADAPTER_SUPPORTED,FINAL_CONFIRMATORY_ELIGIBLE,current_candidate_transport_does_not_support_header,header_input,false,current_marker_control_likely_sufficient,current_marker_control,required_extension,input_source_header;header_name_transport,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000297,/external-v14/case-000297,header_000297,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,
BenchmarkTest01919,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest01919.java,expectedresults-1.2.csv,xss,vulnerable,case_level,GET_delegates_to_POST,header,/xss-03/BenchmarkTest01919,Referer,text/html;charset=UTF-8,url_decode,cwe-79,not_identified,not_identified,false,ADAPTER_SUPPORTED,FINAL_CONFIRMATORY_ELIGIBLE,current_candidate_transport_does_not_support_header,header_input,false,current_marker_control_likely_sufficient,current_marker_control,required_extension,input_source_header;header_name_transport,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000298,/external-v14/case-000298,header_000298,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,
BenchmarkTest01920,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest01920.java,expectedresults-1.2.csv,xss,vulnerable,case_level,GET_delegates_to_POST,header,/xss-03/BenchmarkTest01920,Referer,text/html;charset=UTF-8,url_decode,cwe-79,not_identified,not_identified,false,ADAPTER_SUPPORTED,FINAL_CONFIRMATORY_ELIGIBLE,current_candidate_transport_does_not_support_header,header_input,false,current_marker_control_likely_sufficient,current_marker_control,required_extension,input_source_header;header_name_transport,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000299,/external-v14/case-000299,header_000299,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,
BenchmarkTest01921,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest01921.java,expectedresults-1.2.csv,xss,vulnerable,case_level,GET_delegates_to_POST,header,/xss-03/BenchmarkTest01921,Referer,text/html;charset=UTF-8,url_decode,cwe-79,not_identified,not_identified,false,ADAPTER_SUPPORTED,FINAL_CONFIRMATORY_ELIGIBLE,current_candidate_transport_does_not_support_header,header_input,false,current_marker_control_likely_sufficient,current_marker_control,required_extension,input_source_header;header_name_transport,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000300,/external-v14/case-000300,header_000300,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,
BenchmarkTest01922,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest01922.java,expectedresults-1.2.csv,xss,vulnerable,case_level,GET_delegates_to_POST,header,/xss-03/BenchmarkTest01922,Referer,text/html;charset=UTF-8,url_decode,cwe-79,not_identified,not_identified,false,ADAPTER_SUPPORTED,FINAL_CONFIRMATORY_ELIGIBLE,current_candidate_transport_does_not_support_header,header_input,false,current_marker_control_likely_sufficient,current_marker_control,required_extension,input_source_header;header_name_transport,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000301,/external-v14/case-000301,header_000301,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,
