sequence,arm_id,scenario_id,trial_number,snapshot_path,candidate_test_budget,top_k,scored
1673,local_qwen,ow14-s0016,2,model-facing/candidate-snapshots/ow14-s0016.json,4,4,true
1674,local_qwen,ow14-s0016,3,model-facing/candidate-snapshots/ow14-s0016.json,4,4,true
1675,local_qwen,ow14-s0016,4,model-facing/candidate-snapshots/ow14-s0016.json,4,4,true
1676,local_qwen,ow14-s0016,5,model-facing/candidate-snapshots/ow14-s0016.json,4,4,true
1677,local_qwen,ow14-s0017,1,model-facing/candidate-snapshots/ow14-s0017.json,4,4,true
1678,local_qwen,ow14-s0017,2,model-facing/candidate-snapshots/ow14-s0017.json,4,4,true
1679,local_qwen,ow14-s0017,3,model-facing/candidate-snapshots/ow14-s0017.json,4,4,true
1680,local_qwen,ow14-s0017,4,model-facing/candidate-snapshots/ow14-s0017.json,4,4,true
1681,local_qwen,ow14-s0017,5,model-facing/candidate-snapshots/ow14-s0017.json,4,4,true
1682,local_qwen,ow14-s0018,1,model-facing/candidate-snapshots/ow14-s0018.json,4,4,true
1683,local_qwen,ow14-s0018,2,model-facing/candidate-snapshots/ow14-s0018.json,4,4,true
1684,local_qwen,ow14-s0018,3,model-facing/candidate-snapshots/ow14-s0018.json,4,4,true
1685,local_qwen,ow14-s0018,4,model-facing/candidate-snapshots/ow14-s0018.json,4,4,true
1686,local_qwen,ow14-s0018,5,model-facing/candidate-snapshots/ow14-s0018.json,4,4,true
1687,local_qwen,ow14-s0019,1,model-facing/candidate-snapshots/ow14-s0019.json,4,4,true
1688,local_qwen,ow14-s0019,2,model-facing/candidate-snapshots/ow14-s0019.json,4,4,true
1689,local_qwen,ow14-s0019,3,model-facing/candidate-snapshots/ow14-s0019.json,4,4,true
1690,local_qwen,ow14-s0019,4,model-facing/candidate-snapshots/ow14-s0019.json,4,4,true
1691,local_qwen,ow14-s0019,5,model-facing/candidate-snapshots/ow14-s0019.json,4,4,true
1692,local_qwen,ow14-s0020,1,model-facing/candidate-snapshots/ow14-s0020.json,4,4,true
1693,local_qwen,ow14-s0020,2,model-facing/candidate-snapshots/ow14-s0020.json,4,4,true
1694,local_qwen,ow14-s0020,3,model-facing/candidate-snapshots/ow14-s0020.json,4,4,true
1695,local_qwen,ow14-s0020,4,model-facing/candidate-snapshots/ow14-s0020.json,4,4,true
1696,local_qwen,ow14-s0020,5,model-facing/candidate-snapshots/ow14-s0020.json,4,4,true
1697,local_qwen,ow14-s0021,1,model-facing/candidate-snapshots/ow14-s0021.json,4,4,true
1698,local_qwen,ow14-s0021,2,model-facing/candidate-snapshots/ow14-s0021.json,4,4,true
1699,local_qwen,ow14-s0021,3,model-facing/candidate-snapshots/ow14-s0021.json,4,4,true
1700,local_qwen,ow14-s0021,4,model-facing/candidate-snapshots/ow14-s0021.json,4,4,true
1701,local_qwen,ow14-s0021,5,model-facing/candidate-snapshots/ow14-s0021.json,4,4,true
1702,local_qwen,ow14-s0022,1,model-facing/candidate-snapshots/ow14-s0022.json,4,4,true
1703,local_qwen,ow14-s0022,2,model-facing/candidate-snapshots/ow14-s0022.json,4,4,true
1704,local_qwen,ow14-s0022,3,model-facing/candidate-snapshots/ow14-s0022.json,4,4,true
1705,local_qwen,ow14-s0022,4,model-facing/candidate-snapshots/ow14-s0022.json,4,4,true
1706,local_qwen,ow14-s0022,5,model-facing/candidate-snapshots/ow14-s0022.json,4,4,true
1707,local_qwen,ow14-s0023,1,model-facing/candidate-snapshots/ow14-s0023.json,4,4,true
1708,local_qwen,ow14-s0023,2,model-facing/candidate-snapshots/ow14-s0023.json,4,4,true
1709,local_qwen,ow14-s0023,3,model-facing/candidate-snapshots/ow14-s0023.json,4,4,true
1710,local_qwen,ow14-s0023,4,model-facing/candidate-snapshots/ow14-s0023.json,4,4,true
1711,local_qwen,ow14-s0023,5,model-facing/candidate-snapshots/ow14-s0023.json,4,4,true
1712,local_qwen,ow14-s0024,1,model-facing/candidate-snapshots/ow14-s0024.json,4,4,true
1713,local_qwen,ow14-s0024,2,model-facing/candidate-snapshots/ow14-s0024.json,4,4,true
1714,local_qwen,ow14-s0024,3,model-facing/candidate-snapshots/ow14-s0024.json,4,4,true
1715,local_qwen,ow14-s0024,4,model-facing/candidate-snapshots/ow14-s0024.json,4,4,true
1716,local_qwen,ow14-s0024,5,model-facing/candidate-snapshots/ow14-s0024.json,4,4,true
1717,local_qwen,ow14-s0025,1,model-facing/candidate-snapshots/ow14-s0025.json,4,4,true
1718,local_qwen,ow14-s0025,2,model-facing/candidate-snapshots/ow14-s0025.json,4,4,true
1719,local_qwen,ow14-s0025,3,model-facing/candidate-snapshots/ow14-s0025.json,4,4,true
1720,local_qwen,ow14-s0025,4,model-facing/candidate-snapshots/ow14-s0025.json,4,4,true
1721,local_qwen,ow14-s0025,5,model-facing/candidate-snapshots/ow14-s0025.json,4,4,true
1722,local_qwen,ow14-s0026,1,model-facing/candidate-snapshots/ow14-s0026.json,4,4,true
1723,local_qwen,ow14-s0026,2,model-facing/candidate-snapshots/ow14-s0026.json,4,4,true
1724,local_qwen,ow14-s0026,3,model-facing/candidate-snapshots/ow14-s0026.json,4,4,true
1725,local_qwen,ow14-s0026,4,model-facing/candidate-snapshots/ow14-s0026.json,4,4,true
1726,local_qwen,ow14-s0026,5,model-facing/candidate-snapshots/ow14-s0026.json,4,4,true
1727,local_qwen,ow14-s0027,1,model-facing/candidate-snapshots/ow14-s0027.json,4,4,true
1728,local_qwen,ow14-s0027,2,model-facing/candidate-snapshots/ow14-s0027.json,4,4,true
1729,local_qwen,ow14-s0027,3,model-facing/candidate-snapshots/ow14-s0027.json,4,4,true
1730,local_qwen,ow14-s0027,4,model-facing/candidate-snapshots/ow14-s0027.json,4,4,true
1731,local_qwen,ow14-s0027,5,model-facing/candidate-snapshots/ow14-s0027.json,4,4,true
1732,local_qwen,ow14-s0028,1,model-facing/candidate-snapshots/ow14-s0028.json,4,4,true
1733,local_qwen,ow14-s0028,2,model-facing/candidate-snapshots/ow14-s0028.json,4,4,true
1734,local_qwen,ow14-s0028,3,model-facing/candidate-snapshots/ow14-s0028.json,4,4,true
1735,local_qwen,ow14-s0028,4,model-facing/candidate-snapshots/ow14-s0028.json,4,4,true
1736,local_qwen,ow14-s0028,5,model-facing/candidate-snapshots/ow14-s0028.json,4,4,true
1737,local_qwen,ow14-s0029,1,model-facing/candidate-snapshots/ow14-s0029.json,4,4,true
1738,local_qwen,ow14-s0029,2,model-facing/candidate-snapshots/ow14-s0029.json,4,4,true
1739,local_qwen,ow14-s0029,3,model-facing/candidate-snapshots/ow14-s0029.json,4,4,true
1740,local_qwen,ow14-s0029,4,model-facing/candidate-snapshots/ow14-s0029.json,4,4,true
1741,local_qwen,ow14-s0029,5,model-facing/candidate-snapshots/ow14-s0029.json,4,4,true
1742,local_qwen,ow14-s0030,1,model-facing/candidate-snapshots/ow14-s0030.json,4,4,true
1743,local_qwen,ow14-s0030,2,model-facing/candidate-snapshots/ow14-s0030.json,4,4,true
1744,local_qwen,ow14-s0030,3,model-facing/candidate-snapshots/ow14-s0030.json,4,4,true
1745,local_qwen,ow14-s0030,4,model-facing/candidate-snapshots/ow14-s0030.json,4,4,true
1746,local_qwen,ow14-s0030,5,model-facing/candidate-snapshots/ow14-s0030.json,4,4,true
1747,local_qwen,ow14-s0031,1,model-facing/candidate-snapshots/ow14-s0031.json,4,4,true
1748,local_qwen,ow14-s0031,2,model-facing/candidate-snapshots/ow14-s0031.json,4,4,true
1749,local_qwen,ow14-s0031,3,model-facing/candidate-snapshots/ow14-s0031.json,4,4,true
1750,local_qwen,ow14-s0031,4,model-facing/candidate-snapshots/ow14-s0031.json,4,4,true
1751,local_qwen,ow14-s0031,5,model-facing/candidate-snapshots/ow14-s0031.json,4,4,true
1752,local_qwen,ow14-s0032,1,model-facing/candidate-snapshots/ow14-s0032.json,4,4,true
1753,local_qwen,ow14-s0032,2,model-facing/candidate-snapshots/ow14-s0032.json,4,4,true
1754,local_qwen,ow14-s0032,3,model-facing/candidate-snapshots/ow14-s0032.json,4,4,true
1755,local_qwen,ow14-s0032,4,model-facing/candidate-snapshots/ow14-s0032.json,4,4,true
1756,local_qwen,ow14-s0032,5,model-facing/candidate-snapshots/ow14-s0032.json,4,4,true
1757,local_qwen,ow14-s0033,1,model-facing/candidate-snapshots/ow14-s0033.json,4,4,true
1758,local_qwen,ow14-s0033,2,model-facing/candidate-snapshots/ow14-s0033.json,4,4,true
1759,local_qwen,ow14-s0033,3,model-facing/candidate-snapshots/ow14-s0033.json,4,4,true
1760,local_qwen,ow14-s0033,4,model-facing/candidate-snapshots/ow14-s0033.json,4,4,true
1761,local_qwen,ow14-s0033,5,model-facing/candidate-snapshots/ow14-s0033.json,4,4,true
1762,local_qwen,ow14-s0034,1,model-facing/candidate-snapshots/ow14-s0034.json,4,4,true
1763,local_qwen,ow14-s0034,2,model-facing/candidate-snapshots/ow14-s0034.json,4,4,true
1764,local_qwen,ow14-s0034,3,model-facing/candidate-snapshots/ow14-s0034.json,4,4,true
1765,local_qwen,ow14-s0034,4,model-facing/candidate-snapshots/ow14-s0034.json,4,4,true
1766,local_qwen,ow14-s0034,5,model-facing/candidate-snapshots/ow14-s0034.json,4,4,true
1767,local_qwen,ow14-s0035,1,model-facing/candidate-snapshots/ow14-s0035.json,4,4,true
1768,local_qwen,ow14-s0035,2,model-facing/candidate-snapshots/ow14-s0035.json,4,4,true
1769,local_qwen,ow14-s0035,3,model-facing/candidate-snapshots/ow14-s0035.json,4,4,true
1770,local_qwen,ow14-s0035,4,model-facing/candidate-snapshots/ow14-s0035.json,4,4,true
1771,local_qwen,ow14-s0035,5,model-facing/candidate-snapshots/ow14-s0035.json,4,4,true
1772,local_qwen,ow14-s0036,1,model-facing/candidate-snapshots/ow14-s0036.json,4,4,true
1773,local_qwen,ow14-s0036,2,model-facing/candidate-snapshots/ow14-s0036.json,4,4,true
1774,local_qwen,ow14-s0036,3,model-facing/candidate-snapshots/ow14-s0036.json,4,4,true
1775,local_qwen,ow14-s0036,4,model-facing/candidate-snapshots/ow14-s0036.json,4,4,true
1776,local_qwen,ow14-s0036,5,model-facing/candidate-snapshots/ow14-s0036.json,4,4,true
1777,local_qwen,ow14-s0037,1,model-facing/candidate-snapshots/ow14-s0037.json,4,4,true
1778,local_qwen,ow14-s0037,2,model-facing/candidate-snapshots/ow14-s0037.json,4,4,true
1779,local_qwen,ow14-s0037,3,model-facing/candidate-snapshots/ow14-s0037.json,4,4,true
1780,local_qwen,ow14-s0037,4,model-facing/candidate-snapshots/ow14-s0037.json,4,4,true
1781,local_qwen,ow14-s0037,5,model-facing/candidate-snapshots/ow14-s0037.json,4,4,true
1782,local_qwen,ow14-s0038,1,model-facing/candidate-snapshots/ow14-s0038.json,4,4,true
1783,local_qwen,ow14-s0038,2,model-facing/candidate-snapshots/ow14-s0038.json,4,4,true
1784,local_qwen,ow14-s0038,3,model-facing/candidate-snapshots/ow14-s0038.json,4,4,true
1785,local_qwen,ow14-s0038,4,model-facing/candidate-snapshots/ow14-s0038.json,4,4,true
1786,local_qwen,ow14-s0038,5,model-facing/candidate-snapshots/ow14-s0038.json,4,4,true
1787,local_qwen,ow14-s0039,1,model-facing/candidate-snapshots/ow14-s0039.json,4,4,true
1788,local_qwen,ow14-s0039,2,model-facing/candidate-snapshots/ow14-s0039.json,4,4,true
1789,local_qwen,ow14-s0039,3,model-facing/candidate-snapshots/ow14-s0039.json,4,4,true
1790,local_qwen,ow14-s0039,4,model-facing/candidate-snapshots/ow14-s0039.json,4,4,true
1791,local_qwen,ow14-s0039,5,model-facing/candidate-snapshots/ow14-s0039.json,4,4,true
1792,local_qwen,ow14-s0040,1,model-facing/candidate-snapshots/ow14-s0040.json,4,4,true
1793,local_qwen,ow14-s0040,2,model-facing/candidate-snapshots/ow14-s0040.json,4,4,true
1794,local_qwen,ow14-s0040,3,model-facing/candidate-snapshots/ow14-s0040.json,4,4,true
1795,local_qwen,ow14-s0040,4,model-facing/candidate-snapshots/ow14-s0040.json,4,4,true
1796,local_qwen,ow14-s0040,5,model-facing/candidate-snapshots/ow14-s0040.json,4,4,true
1797,local_qwen,ow14-s0041,1,model-facing/candidate-snapshots/ow14-s0041.json,4,4,true
1798,local_qwen,ow14-s0041,2,model-facing/candidate-snapshots/ow14-s0041.json,4,4,true
1799,local_qwen,ow14-s0041,3,model-facing/candidate-snapshots/ow14-s0041.json,4,4,true
1800,local_qwen,ow14-s0041,4,model-facing/candidate-snapshots/ow14-s0041.json,4,4,true
1801,local_qwen,ow14-s0041,5,model-facing/candidate-snapshots/ow14-s0041.json,4,4,true
1802,local_qwen,ow14-s0042,1,model-facing/candidate-snapshots/ow14-s0042.json,4,4,true
1803,local_qwen,ow14-s0042,2,model-facing/candidate-snapshots/ow14-s0042.json,4,4,true
1804,local_qwen,ow14-s0042,3,model-facing/candidate-snapshots/ow14-s0042.json,4,4,true
1805,local_qwen,ow14-s0042,4,model-facing/candidate-snapshots/ow14-s0042.json,4,4,true
1806,local_qwen,ow14-s0042,5,model-facing/candidate-snapshots/ow14-s0042.json,4,4,true
1807,local_qwen,ow14-s0043,1,model-facing/candidate-snapshots/ow14-s0043.json,4,4,true
1808,local_qwen,ow14-s0043,2,model-facing/candidate-snapshots/ow14-s0043.json,4,4,true
1809,local_qwen,ow14-s0043,3,model-facing/candidate-snapshots/ow14-s0043.json,4,4,true
1810,local_qwen,ow14-s0043,4,model-facing/candidate-snapshots/ow14-s0043.json,4,4,true
1811,local_qwen,ow14-s0043,5,model-facing/candidate-snapshots/ow14-s0043.json,4,4,true
1812,local_qwen,ow14-s0044,1,model-facing/candidate-snapshots/ow14-s0044.json,4,4,true
1813,local_qwen,ow14-s0044,2,model-facing/candidate-snapshots/ow14-s0044.json,4,4,true
1814,local_qwen,ow14-s0044,3,model-facing/candidate-snapshots/ow14-s0044.json,4,4,true
1815,local_qwen,ow14-s0044,4,model-facing/candidate-snapshots/ow14-s0044.json,4,4,true
1816,local_qwen,ow14-s0044,5,model-facing/candidate-snapshots/ow14-s0044.json,4,4,true
1817,local_qwen,ow14-s0045,1,model-facing/candidate-snapshots/ow14-s0045.json,4,4,true
1818,local_qwen,ow14-s0045,2,model-facing/candidate-snapshots/ow14-s0045.json,4,4,true
1819,local_qwen,ow14-s0045,3,model-facing/candidate-snapshots/ow14-s0045.json,4,4,true
1820,local_qwen,ow14-s0045,4,model-facing/candidate-snapshots/ow14-s0045.json,4,4,true
1821,local_qwen,ow14-s0045,5,model-facing/candidate-snapshots/ow14-s0045.json,4,4,true
1822,local_qwen,ow14-s0046,1,model-facing/candidate-snapshots/ow14-s0046.json,4,4,true
1823,local_qwen,ow14-s0046,2,model-facing/candidate-snapshots/ow14-s0046.json,4,4,true
1824,local_qwen,ow14-s0046,3,model-facing/candidate-snapshots/ow14-s0046.json,4,4,true
1825,local_qwen,ow14-s0046,4,model-facing/candidate-snapshots/ow14-s0046.json,4,4,true
1826,local_qwen,ow14-s0046,5,model-facing/candidate-snapshots/ow14-s0046.json,4,4,true
1827,local_qwen,ow14-s0047,1,model-facing/candidate-snapshots/ow14-s0047.json,4,4,true
1828,local_qwen,ow14-s0047,2,model-facing/candidate-snapshots/ow14-s0047.json,4,4,true
1829,local_qwen,ow14-s0047,3,model-facing/candidate-snapshots/ow14-s0047.json,4,4,true
1830,local_qwen,ow14-s0047,4,model-facing/candidate-snapshots/ow14-s0047.json,4,4,true
1831,local_qwen,ow14-s0047,5,model-facing/candidate-snapshots/ow14-s0047.json,4,4,true
1832,local_qwen,ow14-s0048,1,model-facing/candidate-snapshots/ow14-s0048.json,4,4,true
1833,local_qwen,ow14-s0048,2,model-facing/candidate-snapshots/ow14-s0048.json,4,4,true
1834,local_qwen,ow14-s0048,3,model-facing/candidate-snapshots/ow14-s0048.json,4,4,true
1835,local_qwen,ow14-s0048,4,model-facing/candidate-snapshots/ow14-s0048.json,4,4,true
1836,local_qwen,ow14-s0048,5,model-facing/candidate-snapshots/ow14-s0048.json,4,4,true
1837,local_qwen,ow14-s0049,1,model-facing/candidate-snapshots/ow14-s0049.json,4,4,true
1838,local_qwen,ow14-s0049,2,model-facing/candidate-snapshots/ow14-s0049.json,4,4,true
1839,local_qwen,ow14-s0049,3,model-facing/candidate-snapshots/ow14-s0049.json,4,4,true
1840,local_qwen,ow14-s0049,4,model-facing/candidate-snapshots/ow14-s0049.json,4,4,true
1841,local_qwen,ow14-s0049,5,model-facing/candidate-snapshots/ow14-s0049.json,4,4,true
1842,local_qwen,ow14-s0050,1,model-facing/candidate-snapshots/ow14-s0050.json,4,4,true
1843,local_qwen,ow14-s0050,2,model-facing/candidate-snapshots/ow14-s0050.json,4,4,true
1844,local_qwen,ow14-s0050,3,model-facing/candidate-snapshots/ow14-s0050.json,4,4,true
1845,local_qwen,ow14-s0050,4,model-facing/candidate-snapshots/ow14-s0050.json,4,4,true
1846,local_qwen,ow14-s0050,5,model-facing/candidate-snapshots/ow14-s0050.json,4,4,true
1847,local_qwen,ow14-s0051,1,model-facing/candidate-snapshots/ow14-s0051.json,4,4,true
1848,local_qwen,ow14-s0051,2,model-facing/candidate-snapshots/ow14-s0051.json,4,4,true
1849,local_qwen,ow14-s0051,3,model-facing/candidate-snapshots/ow14-s0051.json,4,4,true
1850,local_qwen,ow14-s0051,4,model-facing/candidate-snapshots/ow14-s0051.json,4,4,true
1851,local_qwen,ow14-s0051,5,model-facing/candidate-snapshots/ow14-s0051.json,4,4,true
1852,local_qwen,ow14-s0052,1,model-facing/candidate-snapshots/ow14-s0052.json,4,4,true
1853,local_qwen,ow14-s0052,2,model-facing/candidate-snapshots/ow14-s0052.json,4,4,true
1854,local_qwen,ow14-s0052,3,model-facing/candidate-snapshots/ow14-s0052.json,4,4,true
1855,local_qwen,ow14-s0052,4,model-facing/candidate-snapshots/ow14-s0052.json,4,4,true
1856,local_qwen,ow14-s0052,5,model-facing/candidate-snapshots/ow14-s0052.json,4,4,true
1857,local_qwen,ow14-s0053,1,model-facing/candidate-snapshots/ow14-s0053.json,4,4,true
1858,local_qwen,ow14-s0053,2,model-facing/candidate-snapshots/ow14-s0053.json,4,4,true
1859,local_qwen,ow14-s0053,3,model-facing/candidate-snapshots/ow14-s0053.json,4,4,true
1860,local_qwen,ow14-s0053,4,model-facing/candidate-snapshots/ow14-s0053.json,4,4,true
1861,local_qwen,ow14-s0053,5,model-facing/candidate-snapshots/ow14-s0053.json,4,4,true
1862,local_qwen,ow14-s0054,1,model-facing/candidate-snapshots/ow14-s0054.json,4,4,true
1863,local_qwen,ow14-s0054,2,model-facing/candidate-snapshots/ow14-s0054.json,4,4,true
1864,local_qwen,ow14-s0054,3,model-facing/candidate-snapshots/ow14-s0054.json,4,4,true
1865,local_qwen,ow14-s0054,4,model-facing/candidate-snapshots/ow14-s0054.json,4,4,true
1866,local_qwen,ow14-s0054,5,model-facing/candidate-snapshots/ow14-s0054.json,4,4,true
1867,local_qwen,ow14-s0055,1,model-facing/candidate-snapshots/ow14-s0055.json,4,4,true
1868,local_qwen,ow14-s0055,2,model-facing/candidate-snapshots/ow14-s0055.json,4,4,true
1869,local_qwen,ow14-s0055,3,model-facing/candidate-snapshots/ow14-s0055.json,4,4,true
1870,local_qwen,ow14-s0055,4,model-facing/candidate-snapshots/ow14-s0055.json,4,4,true
1871,local_qwen,ow14-s0055,5,model-facing/candidate-snapshots/ow14-s0055.json,4,4,true
1872,local_qwen,ow14-s0056,1,model-facing/candidate-snapshots/ow14-s0056.json,4,4,true
1873,local_qwen,ow14-s0056,2,model-facing/candidate-snapshots/ow14-s0056.json,4,4,true
1874,local_qwen,ow14-s0056,3,model-facing/candidate-snapshots/ow14-s0056.json,4,4,true
1875,local_qwen,ow14-s0056,4,model-facing/candidate-snapshots/ow14-s0056.json,4,4,true
1876,local_qwen,ow14-s0056,5,model-facing/candidate-snapshots/ow14-s0056.json,4,4,true
1877,local_qwen,ow14-s0057,1,model-facing/candidate-snapshots/ow14-s0057.json,4,4,true
1878,local_qwen,ow14-s0057,2,model-facing/candidate-snapshots/ow14-s0057.json,4,4,true
1879,local_qwen,ow14-s0057,3,model-facing/candidate-snapshots/ow14-s0057.json,4,4,true
1880,local_qwen,ow14-s0057,4,model-facing/candidate-snapshots/ow14-s0057.json,4,4,true
1881,local_qwen,ow14-s0057,5,model-facing/candidate-snapshots/ow14-s0057.json,4,4,true
1882,local_qwen,ow14-s0058,1,model-facing/candidate-snapshots/ow14-s0058.json,4,4,true
1883,local_qwen,ow14-s0058,2,model-facing/candidate-snapshots/ow14-s0058.json,4,4,true
1884,local_qwen,ow14-s0058,3,model-facing/candidate-snapshots/ow14-s0058.json,4,4,true
1885,local_qwen,ow14-s0058,4,model-facing/candidate-snapshots/ow14-s0058.json,4,4,true
1886,local_qwen,ow14-s0058,5,model-facing/candidate-snapshots/ow14-s0058.json,4,4,true
1887,local_qwen,ow14-s0059,1,model-facing/candidate-snapshots/ow14-s0059.json,4,4,true
1888,local_qwen,ow14-s0059,2,model-facing/candidate-snapshots/ow14-s0059.json,4,4,true
1889,local_qwen,ow14-s0059,3,model-facing/candidate-snapshots/ow14-s0059.json,4,4,true
1890,local_qwen,ow14-s0059,4,model-facing/candidate-snapshots/ow14-s0059.json,4,4,true
1891,local_qwen,ow14-s0059,5,model-facing/candidate-snapshots/ow14-s0059.json,4,4,true
1892,local_qwen,ow14-s0060,1,model-facing/candidate-snapshots/ow14-s0060.json,4,4,true
1893,local_qwen,ow14-s0060,2,model-facing/candidate-snapshots/ow14-s0060.json,4,4,true
1894,local_qwen,ow14-s0060,3,model-facing/candidate-snapshots/ow14-s0060.json,4,4,true
1895,local_qwen,ow14-s0060,4,model-facing/candidate-snapshots/ow14-s0060.json,4,4,true
1896,local_qwen,ow14-s0060,5,model-facing/candidate-snapshots/ow14-s0060.json,4,4,true
1897,local_qwen,ow14-s0061,1,model-facing/candidate-snapshots/ow14-s0061.json,4,4,true
1898,local_qwen,ow14-s0061,2,model-facing/candidate-snapshots/ow14-s0061.json,4,4,true
1899,local_qwen,ow14-s0061,3,model-facing/candidate-snapshots/ow14-s0061.json,4,4,true
1900,local_qwen,ow14-s0061,4,model-facing/candidate-snapshots/ow14-s0061.json,4,4,true
1901,local_qwen,ow14-s0061,5,model-facing/candidate-snapshots/ow14-s0061.json,4,4,true
1902,local_qwen,ow14-s0062,1,model-facing/candidate-snapshots/ow14-s0062.json,4,4,true
1903,local_qwen,ow14-s0062,2,model-facing/candidate-snapshots/ow14-s0062.json,4,4,true
1904,local_qwen,ow14-s0062,3,model-facing/candidate-snapshots/ow14-s0062.json,4,4,true
1905,local_qwen,ow14-s0062,4,model-facing/candidate-snapshots/ow14-s0062.json,4,4,true
1906,local_qwen,ow14-s0062,5,model-facing/candidate-snapshots/ow14-s0062.json,4,4,true
