sequence,row_id,arm_id,representation_condition,scenario_id,trial_number,snapshot_path,candidate_test_budget,top_k,scored
3843,ow14-1-r03843,qwen_minimal,minimal,ow14-s0066,1,model-facing/minimal-candidate-snapshots/ow14-s0066.json,4,4,True
3844,ow14-1-r03844,qwen_enriched,enriched,ow14-s0066,1,model-facing/enriched-candidate-snapshots/ow14-s0066.json,4,4,True
3845,ow14-1-r03845,qwen_minimal,minimal,ow14-s0066,2,model-facing/minimal-candidate-snapshots/ow14-s0066.json,4,4,True
3846,ow14-1-r03846,qwen_enriched,enriched,ow14-s0066,2,model-facing/enriched-candidate-snapshots/ow14-s0066.json,4,4,True
3847,ow14-1-r03847,qwen_minimal,minimal,ow14-s0066,3,model-facing/minimal-candidate-snapshots/ow14-s0066.json,4,4,True
3848,ow14-1-r03848,qwen_enriched,enriched,ow14-s0066,3,model-facing/enriched-candidate-snapshots/ow14-s0066.json,4,4,True
3849,ow14-1-r03849,qwen_minimal,minimal,ow14-s0066,4,model-facing/minimal-candidate-snapshots/ow14-s0066.json,4,4,True
3850,ow14-1-r03850,qwen_enriched,enriched,ow14-s0066,4,model-facing/enriched-candidate-snapshots/ow14-s0066.json,4,4,True
3851,ow14-1-r03851,qwen_minimal,minimal,ow14-s0066,5,model-facing/minimal-candidate-snapshots/ow14-s0066.json,4,4,True
3852,ow14-1-r03852,qwen_enriched,enriched,ow14-s0066,5,model-facing/enriched-candidate-snapshots/ow14-s0066.json,4,4,True
3853,ow14-1-r03853,qwen_minimal,minimal,ow14-s0067,1,model-facing/minimal-candidate-snapshots/ow14-s0067.json,4,4,True
3854,ow14-1-r03854,qwen_enriched,enriched,ow14-s0067,1,model-facing/enriched-candidate-snapshots/ow14-s0067.json,4,4,True
3855,ow14-1-r03855,qwen_minimal,minimal,ow14-s0067,2,model-facing/minimal-candidate-snapshots/ow14-s0067.json,4,4,True
3856,ow14-1-r03856,qwen_enriched,enriched,ow14-s0067,2,model-facing/enriched-candidate-snapshots/ow14-s0067.json,4,4,True
3857,ow14-1-r03857,qwen_minimal,minimal,ow14-s0067,3,model-facing/minimal-candidate-snapshots/ow14-s0067.json,4,4,True
3858,ow14-1-r03858,qwen_enriched,enriched,ow14-s0067,3,model-facing/enriched-candidate-snapshots/ow14-s0067.json,4,4,True
3859,ow14-1-r03859,qwen_minimal,minimal,ow14-s0067,4,model-facing/minimal-candidate-snapshots/ow14-s0067.json,4,4,True
3860,ow14-1-r03860,qwen_enriched,enriched,ow14-s0067,4,model-facing/enriched-candidate-snapshots/ow14-s0067.json,4,4,True
3861,ow14-1-r03861,qwen_minimal,minimal,ow14-s0067,5,model-facing/minimal-candidate-snapshots/ow14-s0067.json,4,4,True
3862,ow14-1-r03862,qwen_enriched,enriched,ow14-s0067,5,model-facing/enriched-candidate-snapshots/ow14-s0067.json,4,4,True
3863,ow14-1-r03863,qwen_minimal,minimal,ow14-s0068,1,model-facing/minimal-candidate-snapshots/ow14-s0068.json,4,4,True
3864,ow14-1-r03864,qwen_enriched,enriched,ow14-s0068,1,model-facing/enriched-candidate-snapshots/ow14-s0068.json,4,4,True
3865,ow14-1-r03865,qwen_minimal,minimal,ow14-s0068,2,model-facing/minimal-candidate-snapshots/ow14-s0068.json,4,4,True
3866,ow14-1-r03866,qwen_enriched,enriched,ow14-s0068,2,model-facing/enriched-candidate-snapshots/ow14-s0068.json,4,4,True
3867,ow14-1-r03867,qwen_minimal,minimal,ow14-s0068,3,model-facing/minimal-candidate-snapshots/ow14-s0068.json,4,4,True
3868,ow14-1-r03868,qwen_enriched,enriched,ow14-s0068,3,model-facing/enriched-candidate-snapshots/ow14-s0068.json,4,4,True
3869,ow14-1-r03869,qwen_minimal,minimal,ow14-s0068,4,model-facing/minimal-candidate-snapshots/ow14-s0068.json,4,4,True
3870,ow14-1-r03870,qwen_enriched,enriched,ow14-s0068,4,model-facing/enriched-candidate-snapshots/ow14-s0068.json,4,4,True
3871,ow14-1-r03871,qwen_minimal,minimal,ow14-s0068,5,model-facing/minimal-candidate-snapshots/ow14-s0068.json,4,4,True
3872,ow14-1-r03872,qwen_enriched,enriched,ow14-s0068,5,model-facing/enriched-candidate-snapshots/ow14-s0068.json,4,4,True
3873,ow14-1-r03873,qwen_minimal,minimal,ow14-s0069,1,model-facing/minimal-candidate-snapshots/ow14-s0069.json,4,4,True
3874,ow14-1-r03874,qwen_enriched,enriched,ow14-s0069,1,model-facing/enriched-candidate-snapshots/ow14-s0069.json,4,4,True
3875,ow14-1-r03875,qwen_minimal,minimal,ow14-s0069,2,model-facing/minimal-candidate-snapshots/ow14-s0069.json,4,4,True
3876,ow14-1-r03876,qwen_enriched,enriched,ow14-s0069,2,model-facing/enriched-candidate-snapshots/ow14-s0069.json,4,4,True
3877,ow14-1-r03877,qwen_minimal,minimal,ow14-s0069,3,model-facing/minimal-candidate-snapshots/ow14-s0069.json,4,4,True
3878,ow14-1-r03878,qwen_enriched,enriched,ow14-s0069,3,model-facing/enriched-candidate-snapshots/ow14-s0069.json,4,4,True
3879,ow14-1-r03879,qwen_minimal,minimal,ow14-s0069,4,model-facing/minimal-candidate-snapshots/ow14-s0069.json,4,4,True
3880,ow14-1-r03880,qwen_enriched,enriched,ow14-s0069,4,model-facing/enriched-candidate-snapshots/ow14-s0069.json,4,4,True
3881,ow14-1-r03881,qwen_minimal,minimal,ow14-s0069,5,model-facing/minimal-candidate-snapshots/ow14-s0069.json,4,4,True
3882,ow14-1-r03882,qwen_enriched,enriched,ow14-s0069,5,model-facing/enriched-candidate-snapshots/ow14-s0069.json,4,4,True
3883,ow14-1-r03883,qwen_minimal,minimal,ow14-s0070,1,model-facing/minimal-candidate-snapshots/ow14-s0070.json,4,4,True
3884,ow14-1-r03884,qwen_enriched,enriched,ow14-s0070,1,model-facing/enriched-candidate-snapshots/ow14-s0070.json,4,4,True
3885,ow14-1-r03885,qwen_minimal,minimal,ow14-s0070,2,model-facing/minimal-candidate-snapshots/ow14-s0070.json,4,4,True
3886,ow14-1-r03886,qwen_enriched,enriched,ow14-s0070,2,model-facing/enriched-candidate-snapshots/ow14-s0070.json,4,4,True
3887,ow14-1-r03887,qwen_minimal,minimal,ow14-s0070,3,model-facing/minimal-candidate-snapshots/ow14-s0070.json,4,4,True
3888,ow14-1-r03888,qwen_enriched,enriched,ow14-s0070,3,model-facing/enriched-candidate-snapshots/ow14-s0070.json,4,4,True
3889,ow14-1-r03889,qwen_minimal,minimal,ow14-s0070,4,model-facing/minimal-candidate-snapshots/ow14-s0070.json,4,4,True
3890,ow14-1-r03890,qwen_enriched,enriched,ow14-s0070,4,model-facing/enriched-candidate-snapshots/ow14-s0070.json,4,4,True
3891,ow14-1-r03891,qwen_minimal,minimal,ow14-s0070,5,model-facing/minimal-candidate-snapshots/ow14-s0070.json,4,4,True
3892,ow14-1-r03892,qwen_enriched,enriched,ow14-s0070,5,model-facing/enriched-candidate-snapshots/ow14-s0070.json,4,4,True
3893,ow14-1-r03893,qwen_minimal,minimal,ow14-s0071,1,model-facing/minimal-candidate-snapshots/ow14-s0071.json,4,4,True
3894,ow14-1-r03894,qwen_enriched,enriched,ow14-s0071,1,model-facing/enriched-candidate-snapshots/ow14-s0071.json,4,4,True
3895,ow14-1-r03895,qwen_minimal,minimal,ow14-s0071,2,model-facing/minimal-candidate-snapshots/ow14-s0071.json,4,4,True
3896,ow14-1-r03896,qwen_enriched,enriched,ow14-s0071,2,model-facing/enriched-candidate-snapshots/ow14-s0071.json,4,4,True
3897,ow14-1-r03897,qwen_minimal,minimal,ow14-s0071,3,model-facing/minimal-candidate-snapshots/ow14-s0071.json,4,4,True
3898,ow14-1-r03898,qwen_enriched,enriched,ow14-s0071,3,model-facing/enriched-candidate-snapshots/ow14-s0071.json,4,4,True
3899,ow14-1-r03899,qwen_minimal,minimal,ow14-s0071,4,model-facing/minimal-candidate-snapshots/ow14-s0071.json,4,4,True
3900,ow14-1-r03900,qwen_enriched,enriched,ow14-s0071,4,model-facing/enriched-candidate-snapshots/ow14-s0071.json,4,4,True
3901,ow14-1-r03901,qwen_minimal,minimal,ow14-s0071,5,model-facing/minimal-candidate-snapshots/ow14-s0071.json,4,4,True
3902,ow14-1-r03902,qwen_enriched,enriched,ow14-s0071,5,model-facing/enriched-candidate-snapshots/ow14-s0071.json,4,4,True
3903,ow14-1-r03903,qwen_minimal,minimal,ow14-s0072,1,model-facing/minimal-candidate-snapshots/ow14-s0072.json,4,4,True
3904,ow14-1-r03904,qwen_enriched,enriched,ow14-s0072,1,model-facing/enriched-candidate-snapshots/ow14-s0072.json,4,4,True
3905,ow14-1-r03905,qwen_minimal,minimal,ow14-s0072,2,model-facing/minimal-candidate-snapshots/ow14-s0072.json,4,4,True
3906,ow14-1-r03906,qwen_enriched,enriched,ow14-s0072,2,model-facing/enriched-candidate-snapshots/ow14-s0072.json,4,4,True
3907,ow14-1-r03907,qwen_minimal,minimal,ow14-s0072,3,model-facing/minimal-candidate-snapshots/ow14-s0072.json,4,4,True
3908,ow14-1-r03908,qwen_enriched,enriched,ow14-s0072,3,model-facing/enriched-candidate-snapshots/ow14-s0072.json,4,4,True
3909,ow14-1-r03909,qwen_minimal,minimal,ow14-s0072,4,model-facing/minimal-candidate-snapshots/ow14-s0072.json,4,4,True
3910,ow14-1-r03910,qwen_enriched,enriched,ow14-s0072,4,model-facing/enriched-candidate-snapshots/ow14-s0072.json,4,4,True
3911,ow14-1-r03911,qwen_minimal,minimal,ow14-s0072,5,model-facing/minimal-candidate-snapshots/ow14-s0072.json,4,4,True
3912,ow14-1-r03912,qwen_enriched,enriched,ow14-s0072,5,model-facing/enriched-candidate-snapshots/ow14-s0072.json,4,4,True
3913,ow14-1-r03913,qwen_minimal,minimal,ow14-s0073,1,model-facing/minimal-candidate-snapshots/ow14-s0073.json,4,4,True
3914,ow14-1-r03914,qwen_enriched,enriched,ow14-s0073,1,model-facing/enriched-candidate-snapshots/ow14-s0073.json,4,4,True
3915,ow14-1-r03915,qwen_minimal,minimal,ow14-s0073,2,model-facing/minimal-candidate-snapshots/ow14-s0073.json,4,4,True
3916,ow14-1-r03916,qwen_enriched,enriched,ow14-s0073,2,model-facing/enriched-candidate-snapshots/ow14-s0073.json,4,4,True
3917,ow14-1-r03917,qwen_minimal,minimal,ow14-s0073,3,model-facing/minimal-candidate-snapshots/ow14-s0073.json,4,4,True
3918,ow14-1-r03918,qwen_enriched,enriched,ow14-s0073,3,model-facing/enriched-candidate-snapshots/ow14-s0073.json,4,4,True
3919,ow14-1-r03919,qwen_minimal,minimal,ow14-s0073,4,model-facing/minimal-candidate-snapshots/ow14-s0073.json,4,4,True
3920,ow14-1-r03920,qwen_enriched,enriched,ow14-s0073,4,model-facing/enriched-candidate-snapshots/ow14-s0073.json,4,4,True
3921,ow14-1-r03921,qwen_minimal,minimal,ow14-s0073,5,model-facing/minimal-candidate-snapshots/ow14-s0073.json,4,4,True
3922,ow14-1-r03922,qwen_enriched,enriched,ow14-s0073,5,model-facing/enriched-candidate-snapshots/ow14-s0073.json,4,4,True
3923,ow14-1-r03923,qwen_minimal,minimal,ow14-s0074,1,model-facing/minimal-candidate-snapshots/ow14-s0074.json,4,4,True
3924,ow14-1-r03924,qwen_enriched,enriched,ow14-s0074,1,model-facing/enriched-candidate-snapshots/ow14-s0074.json,4,4,True
3925,ow14-1-r03925,qwen_minimal,minimal,ow14-s0074,2,model-facing/minimal-candidate-snapshots/ow14-s0074.json,4,4,True
3926,ow14-1-r03926,qwen_enriched,enriched,ow14-s0074,2,model-facing/enriched-candidate-snapshots/ow14-s0074.json,4,4,True
3927,ow14-1-r03927,qwen_minimal,minimal,ow14-s0074,3,model-facing/minimal-candidate-snapshots/ow14-s0074.json,4,4,True
3928,ow14-1-r03928,qwen_enriched,enriched,ow14-s0074,3,model-facing/enriched-candidate-snapshots/ow14-s0074.json,4,4,True
3929,ow14-1-r03929,qwen_minimal,minimal,ow14-s0074,4,model-facing/minimal-candidate-snapshots/ow14-s0074.json,4,4,True
3930,ow14-1-r03930,qwen_enriched,enriched,ow14-s0074,4,model-facing/enriched-candidate-snapshots/ow14-s0074.json,4,4,True
3931,ow14-1-r03931,qwen_minimal,minimal,ow14-s0074,5,model-facing/minimal-candidate-snapshots/ow14-s0074.json,4,4,True
3932,ow14-1-r03932,qwen_enriched,enriched,ow14-s0074,5,model-facing/enriched-candidate-snapshots/ow14-s0074.json,4,4,True
3933,ow14-1-r03933,qwen_minimal,minimal,ow14-s0075,1,model-facing/minimal-candidate-snapshots/ow14-s0075.json,4,4,True
3934,ow14-1-r03934,qwen_enriched,enriched,ow14-s0075,1,model-facing/enriched-candidate-snapshots/ow14-s0075.json,4,4,True
3935,ow14-1-r03935,qwen_minimal,minimal,ow14-s0075,2,model-facing/minimal-candidate-snapshots/ow14-s0075.json,4,4,True
3936,ow14-1-r03936,qwen_enriched,enriched,ow14-s0075,2,model-facing/enriched-candidate-snapshots/ow14-s0075.json,4,4,True
3937,ow14-1-r03937,qwen_minimal,minimal,ow14-s0075,3,model-facing/minimal-candidate-snapshots/ow14-s0075.json,4,4,True
3938,ow14-1-r03938,qwen_enriched,enriched,ow14-s0075,3,model-facing/enriched-candidate-snapshots/ow14-s0075.json,4,4,True
3939,ow14-1-r03939,qwen_minimal,minimal,ow14-s0075,4,model-facing/minimal-candidate-snapshots/ow14-s0075.json,4,4,True
3940,ow14-1-r03940,qwen_enriched,enriched,ow14-s0075,4,model-facing/enriched-candidate-snapshots/ow14-s0075.json,4,4,True
3941,ow14-1-r03941,qwen_minimal,minimal,ow14-s0075,5,model-facing/minimal-candidate-snapshots/ow14-s0075.json,4,4,True
3942,ow14-1-r03942,qwen_enriched,enriched,ow14-s0075,5,model-facing/enriched-candidate-snapshots/ow14-s0075.json,4,4,True
3943,ow14-1-r03943,qwen_minimal,minimal,ow14-s0076,1,model-facing/minimal-candidate-snapshots/ow14-s0076.json,4,4,True
3944,ow14-1-r03944,qwen_enriched,enriched,ow14-s0076,1,model-facing/enriched-candidate-snapshots/ow14-s0076.json,4,4,True
3945,ow14-1-r03945,qwen_minimal,minimal,ow14-s0076,2,model-facing/minimal-candidate-snapshots/ow14-s0076.json,4,4,True
3946,ow14-1-r03946,qwen_enriched,enriched,ow14-s0076,2,model-facing/enriched-candidate-snapshots/ow14-s0076.json,4,4,True
3947,ow14-1-r03947,qwen_minimal,minimal,ow14-s0076,3,model-facing/minimal-candidate-snapshots/ow14-s0076.json,4,4,True
3948,ow14-1-r03948,qwen_enriched,enriched,ow14-s0076,3,model-facing/enriched-candidate-snapshots/ow14-s0076.json,4,4,True
3949,ow14-1-r03949,qwen_minimal,minimal,ow14-s0076,4,model-facing/minimal-candidate-snapshots/ow14-s0076.json,4,4,True
3950,ow14-1-r03950,qwen_enriched,enriched,ow14-s0076,4,model-facing/enriched-candidate-snapshots/ow14-s0076.json,4,4,True
3951,ow14-1-r03951,qwen_minimal,minimal,ow14-s0076,5,model-facing/minimal-candidate-snapshots/ow14-s0076.json,4,4,True
3952,ow14-1-r03952,qwen_enriched,enriched,ow14-s0076,5,model-facing/enriched-candidate-snapshots/ow14-s0076.json,4,4,True
3953,ow14-1-r03953,qwen_minimal,minimal,ow14-s0077,1,model-facing/minimal-candidate-snapshots/ow14-s0077.json,4,4,True
3954,ow14-1-r03954,qwen_enriched,enriched,ow14-s0077,1,model-facing/enriched-candidate-snapshots/ow14-s0077.json,4,4,True
3955,ow14-1-r03955,qwen_minimal,minimal,ow14-s0077,2,model-facing/minimal-candidate-snapshots/ow14-s0077.json,4,4,True
3956,ow14-1-r03956,qwen_enriched,enriched,ow14-s0077,2,model-facing/enriched-candidate-snapshots/ow14-s0077.json,4,4,True
3957,ow14-1-r03957,qwen_minimal,minimal,ow14-s0077,3,model-facing/minimal-candidate-snapshots/ow14-s0077.json,4,4,True
3958,ow14-1-r03958,qwen_enriched,enriched,ow14-s0077,3,model-facing/enriched-candidate-snapshots/ow14-s0077.json,4,4,True
3959,ow14-1-r03959,qwen_minimal,minimal,ow14-s0077,4,model-facing/minimal-candidate-snapshots/ow14-s0077.json,4,4,True
3960,ow14-1-r03960,qwen_enriched,enriched,ow14-s0077,4,model-facing/enriched-candidate-snapshots/ow14-s0077.json,4,4,True
3961,ow14-1-r03961,qwen_minimal,minimal,ow14-s0077,5,model-facing/minimal-candidate-snapshots/ow14-s0077.json,4,4,True
3962,ow14-1-r03962,qwen_enriched,enriched,ow14-s0077,5,model-facing/enriched-candidate-snapshots/ow14-s0077.json,4,4,True
3963,ow14-1-r03963,qwen_minimal,minimal,ow14-s0078,1,model-facing/minimal-candidate-snapshots/ow14-s0078.json,4,4,True
3964,ow14-1-r03964,qwen_enriched,enriched,ow14-s0078,1,model-facing/enriched-candidate-snapshots/ow14-s0078.json,4,4,True
3965,ow14-1-r03965,qwen_minimal,minimal,ow14-s0078,2,model-facing/minimal-candidate-snapshots/ow14-s0078.json,4,4,True
3966,ow14-1-r03966,qwen_enriched,enriched,ow14-s0078,2,model-facing/enriched-candidate-snapshots/ow14-s0078.json,4,4,True
3967,ow14-1-r03967,qwen_minimal,minimal,ow14-s0078,3,model-facing/minimal-candidate-snapshots/ow14-s0078.json,4,4,True
3968,ow14-1-r03968,qwen_enriched,enriched,ow14-s0078,3,model-facing/enriched-candidate-snapshots/ow14-s0078.json,4,4,True
3969,ow14-1-r03969,qwen_minimal,minimal,ow14-s0078,4,model-facing/minimal-candidate-snapshots/ow14-s0078.json,4,4,True
3970,ow14-1-r03970,qwen_enriched,enriched,ow14-s0078,4,model-facing/enriched-candidate-snapshots/ow14-s0078.json,4,4,True
3971,ow14-1-r03971,qwen_minimal,minimal,ow14-s0078,5,model-facing/minimal-candidate-snapshots/ow14-s0078.json,4,4,True
3972,ow14-1-r03972,qwen_enriched,enriched,ow14-s0078,5,model-facing/enriched-candidate-snapshots/ow14-s0078.json,4,4,True
3973,ow14-1-r03973,qwen_minimal,minimal,ow14-s0079,1,model-facing/minimal-candidate-snapshots/ow14-s0079.json,4,4,True
3974,ow14-1-r03974,qwen_enriched,enriched,ow14-s0079,1,model-facing/enriched-candidate-snapshots/ow14-s0079.json,4,4,True
3975,ow14-1-r03975,qwen_minimal,minimal,ow14-s0079,2,model-facing/minimal-candidate-snapshots/ow14-s0079.json,4,4,True
3976,ow14-1-r03976,qwen_enriched,enriched,ow14-s0079,2,model-facing/enriched-candidate-snapshots/ow14-s0079.json,4,4,True
3977,ow14-1-r03977,qwen_minimal,minimal,ow14-s0079,3,model-facing/minimal-candidate-snapshots/ow14-s0079.json,4,4,True
3978,ow14-1-r03978,qwen_enriched,enriched,ow14-s0079,3,model-facing/enriched-candidate-snapshots/ow14-s0079.json,4,4,True
3979,ow14-1-r03979,qwen_minimal,minimal,ow14-s0079,4,model-facing/minimal-candidate-snapshots/ow14-s0079.json,4,4,True
3980,ow14-1-r03980,qwen_enriched,enriched,ow14-s0079,4,model-facing/enriched-candidate-snapshots/ow14-s0079.json,4,4,True
3981,ow14-1-r03981,qwen_minimal,minimal,ow14-s0079,5,model-facing/minimal-candidate-snapshots/ow14-s0079.json,4,4,True
3982,ow14-1-r03982,qwen_enriched,enriched,ow14-s0079,5,model-facing/enriched-candidate-snapshots/ow14-s0079.json,4,4,True
3983,ow14-1-r03983,qwen_minimal,minimal,ow14-s0080,1,model-facing/minimal-candidate-snapshots/ow14-s0080.json,4,4,True
3984,ow14-1-r03984,qwen_enriched,enriched,ow14-s0080,1,model-facing/enriched-candidate-snapshots/ow14-s0080.json,4,4,True
3985,ow14-1-r03985,qwen_minimal,minimal,ow14-s0080,2,model-facing/minimal-candidate-snapshots/ow14-s0080.json,4,4,True
3986,ow14-1-r03986,qwen_enriched,enriched,ow14-s0080,2,model-facing/enriched-candidate-snapshots/ow14-s0080.json,4,4,True
3987,ow14-1-r03987,qwen_minimal,minimal,ow14-s0080,3,model-facing/minimal-candidate-snapshots/ow14-s0080.json,4,4,True
3988,ow14-1-r03988,qwen_enriched,enriched,ow14-s0080,3,model-facing/enriched-candidate-snapshots/ow14-s0080.json,4,4,True
3989,ow14-1-r03989,qwen_minimal,minimal,ow14-s0080,4,model-facing/minimal-candidate-snapshots/ow14-s0080.json,4,4,True
3990,ow14-1-r03990,qwen_enriched,enriched,ow14-s0080,4,model-facing/enriched-candidate-snapshots/ow14-s0080.json,4,4,True
3991,ow14-1-r03991,qwen_minimal,minimal,ow14-s0080,5,model-facing/minimal-candidate-snapshots/ow14-s0080.json,4,4,True
3992,ow14-1-r03992,qwen_enriched,enriched,ow14-s0080,5,model-facing/enriched-candidate-snapshots/ow14-s0080.json,4,4,True
3993,ow14-1-r03993,qwen_minimal,minimal,ow14-s0081,1,model-facing/minimal-candidate-snapshots/ow14-s0081.json,4,4,True
3994,ow14-1-r03994,qwen_enriched,enriched,ow14-s0081,1,model-facing/enriched-candidate-snapshots/ow14-s0081.json,4,4,True
3995,ow14-1-r03995,qwen_minimal,minimal,ow14-s0081,2,model-facing/minimal-candidate-snapshots/ow14-s0081.json,4,4,True
3996,ow14-1-r03996,qwen_enriched,enriched,ow14-s0081,2,model-facing/enriched-candidate-snapshots/ow14-s0081.json,4,4,True
3997,ow14-1-r03997,qwen_minimal,minimal,ow14-s0081,3,model-facing/minimal-candidate-snapshots/ow14-s0081.json,4,4,True
3998,ow14-1-r03998,qwen_enriched,enriched,ow14-s0081,3,model-facing/enriched-candidate-snapshots/ow14-s0081.json,4,4,True
3999,ow14-1-r03999,qwen_minimal,minimal,ow14-s0081,4,model-facing/minimal-candidate-snapshots/ow14-s0081.json,4,4,True
4000,ow14-1-r04000,qwen_enriched,enriched,ow14-s0081,4,model-facing/enriched-candidate-snapshots/ow14-s0081.json,4,4,True
4001,ow14-1-r04001,qwen_minimal,minimal,ow14-s0081,5,model-facing/minimal-candidate-snapshots/ow14-s0081.json,4,4,True
4002,ow14-1-r04002,qwen_enriched,enriched,ow14-s0081,5,model-facing/enriched-candidate-snapshots/ow14-s0081.json,4,4,True
4003,ow14-1-r04003,qwen_minimal,minimal,ow14-s0082,1,model-facing/minimal-candidate-snapshots/ow14-s0082.json,4,4,True
4004,ow14-1-r04004,qwen_enriched,enriched,ow14-s0082,1,model-facing/enriched-candidate-snapshots/ow14-s0082.json,4,4,True
4005,ow14-1-r04005,qwen_minimal,minimal,ow14-s0082,2,model-facing/minimal-candidate-snapshots/ow14-s0082.json,4,4,True
4006,ow14-1-r04006,qwen_enriched,enriched,ow14-s0082,2,model-facing/enriched-candidate-snapshots/ow14-s0082.json,4,4,True
4007,ow14-1-r04007,qwen_minimal,minimal,ow14-s0082,3,model-facing/minimal-candidate-snapshots/ow14-s0082.json,4,4,True
4008,ow14-1-r04008,qwen_enriched,enriched,ow14-s0082,3,model-facing/enriched-candidate-snapshots/ow14-s0082.json,4,4,True
4009,ow14-1-r04009,qwen_minimal,minimal,ow14-s0082,4,model-facing/minimal-candidate-snapshots/ow14-s0082.json,4,4,True
4010,ow14-1-r04010,qwen_enriched,enriched,ow14-s0082,4,model-facing/enriched-candidate-snapshots/ow14-s0082.json,4,4,True
4011,ow14-1-r04011,qwen_minimal,minimal,ow14-s0082,5,model-facing/minimal-candidate-snapshots/ow14-s0082.json,4,4,True
4012,ow14-1-r04012,qwen_enriched,enriched,ow14-s0082,5,model-facing/enriched-candidate-snapshots/ow14-s0082.json,4,4,True
4013,ow14-1-r04013,qwen_minimal,minimal,ow14-s0083,1,model-facing/minimal-candidate-snapshots/ow14-s0083.json,4,4,True
4014,ow14-1-r04014,qwen_enriched,enriched,ow14-s0083,1,model-facing/enriched-candidate-snapshots/ow14-s0083.json,4,4,True
